time|level|timeoffset|message|location
030121_205519.062|INFO|3611.297000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_205530.802|INFO|3623.036000| Received new client connection (client 8 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_205530.888|INFO|3623.122000| OpenIGTLink broadcasting started. No data was available between 0-3620.22sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_205559.871|INFO|3652.105000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614650159.367043).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_205600.078|INFO|3652.313000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_205648.022|INFO|3700.256000| Received new client connection (client 9 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_205648.161|INFO|3700.395000| OpenIGTLink broadcasting started. No data was available between 0-3697.49sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_205751.577|INFO|3763.811000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614650271.074114).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_205751.785|INFO|3764.019000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_205811.121|INFO|3783.356000| Received new client connection (client 10 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_205811.220|INFO|3783.454000| OpenIGTLink broadcasting started. No data was available between 0-3780.53sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_205832.873|INFO|3805.107000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614650312.373186).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_205833.081|INFO|3805.315000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_205844.595|INFO|3816.829000| Received new client connection (client 11 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_205844.703|INFO|3816.937000| OpenIGTLink broadcasting started. No data was available between 0-3814.02sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_205906.620|INFO|3838.854000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614650346.121929).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_205906.828|INFO|3839.063000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_210200.809|INFO|4013.044000| Received new client connection (client 12 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_210200.885|INFO|4013.120000| OpenIGTLink broadcasting started. No data was available between 0-4010.2sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_210245.508|INFO|4057.742000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614650565.007857).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_210245.713|INFO|4057.948000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_210315.985|INFO|4088.219000| Received new client connection (client 13 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_210316.158|INFO|4088.393000| OpenIGTLink broadcasting started. No data was available between 0-4085.48sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_210344.216|INFO|4116.450000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614650623.712929).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_210344.423|INFO|4116.657000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_211214.532|INFO|4626.767000| Received new client connection (client 14 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_211214.555|INFO|4626.790000| OpenIGTLink broadcasting started. No data was available between 0-4623.73sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_211303.018|INFO|4675.252000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614651182.518900).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_211303.226|INFO|4675.461000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_211327.720|INFO|4699.954000| Received new client connection (client 15 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_211327.870|INFO|4700.104000| OpenIGTLink broadcasting started. No data was available between 0-4697.04sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_211356.986|INFO|4729.220000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614651236.482714).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_211357.194|INFO|4729.428000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_211537.911|INFO|4830.146000| Received new client connection (client 16 at 127.0.0.1:18944). Number of connected clients: 1| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(276)
030121_211537.937|INFO|4830.171000| OpenIGTLink broadcasting started. No data was available between 0-4827.11sec, therefore no data were broadcasted during this time period.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(427)
030121_211605.795|INFO|4858.029000| Client disconnected - could not send TRANSFORM message to client (device name: StylusToBase  Timestamp: 1614651365.296171).| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1038)
030121_211606.003|INFO|4858.238000| Client disconnected (127.0.0.1:18944). Number of connected clients: 0| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(1143)
030121_211849.716|INFO|5021.950000| Plus OpenIGTLink server stopped.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\vtkPlusOpenIGTLinkServer.cxx(230)
030121_211849.716|INFO|5021.950000| Shutdown successful.| in C:\Project\PlusB-bin\PlusLib\src\PlusServer\Tools\PlusServer.cxx(180)
